frame,timestamp,local_track_id,global_student_id,reid_confidence,class_name,gaze_score,posture_score,motion_score,head_down,writing_posture,activity,engagement_score
787,1776752448.855378,310,3,1.0,person,0.55,1.0,0.2006376236677169,False,False,,0.6779608779010319
787,1776752448.855378,319,17,1.0,person,0.85,0.85,0.1090328097343444,True,True,WRITING,0.9768653739066352
787,1776752448.855378,287,15,1.0,person,0.7,1.0,0.4470957815647125,True,False,,0.8212346609149659
787,1776752448.855378,270,12,1.0,person,0.8699999878045694,1.0,0.1721388101577758,False,False,,0.8881487633500781
787,1776752448.855378,249,8,1.0,person,0.5,0.5,0.2597476243972778,False,False,,0.6003639428388504
789,1776752452.1225643,255,9,1.0,person,0.55,1.0,0.2223635017871856,False,False,,0.704752185514995
789,1776752452.1225643,264,11,1.0,person,0.85,1.0,0.2129271924495697,True,True,WRITING,0.9903454134861628
789,1776752452.1225643,272,13,1.0,person,0.55,1.0,0.0975408107042312,False,False,,0.6794647343101955
789,1776752452.1225643,280,14,1.0,person,0.55,1.0,0.4250811040401459,False,False,,0.5995168328285216
789,1776752452.1225643,301,16,1.0,person,0.9167152025143772,0.85,0.2778499722480774,True,True,WRITING,0.9663113007942836
789,1776752452.1225643,310,3,1.0,person,0.55,1.0,0.4383808076381683,False,False,,0.672570831718899
789,1776752452.1225643,319,17,1.0,person,0.85,0.85,0.2453480213880539,True,True,WRITING,0.9762014803432284
789,1776752452.1225643,287,15,1.0,person,0.7,1.0,0.6400685906410217,True,False,,0.8038689420620599
789,1776752452.1225643,270,12,1.0,person,0.8751571102819571,1.0,0.0931573882699012,False,False,,0.8895643211546398
789,1776752452.1225643,249,8,1.0,person,0.9399828852588498,1.0,0.1064454540610313,False,False,,0.6597633439870108
789,1776752452.1225643,282,18,1.0,person,0.55,1.0,0.2119773626327514,False,False,,0.6504317607198442
791,1776752455.682345,255,9,1.0,person,0.55,1.0,0.0899748876690864,False,False,,0.7095264991124471
791,1776752455.682345,264,11,1.0,person,0.85,1.0,0.1608639061450958,True,True,WRITING,0.9904952354374386
791,1776752455.682345,272,13,1.0,person,0.55,1.0,0.0966826155781745,False,False,,0.6970463827961968
791,1776752455.682345,280,14,1.0,person,0.55,1.0,0.5080172419548035,False,False,,0.5922520626158941
791,1776752455.682345,301,16,1.0,person,0.8944004646253662,0.85,0.1248531341552734,True,True,WRITING,0.9678028807753608
791,1776752455.682345,310,3,1.0,person,0.55,1.0,0.1865504533052444,False,False,,0.6763848740430105
791,1776752455.682345,319,17,1.0,person,0.85,0.85,0.1209163442254066,True,True,WRITING,0.9766651888688406
791,1776752455.682345,287,15,1.0,person,0.85,0.65,1.0,True,True,WRITING,0.8294455399399712
791,1776752455.682345,270,12,1.0,person,0.856095059666238,1.0,0.2205319106578827,False,False,,0.8794820713145391
791,1776752455.682345,249,8,1.0,person,0.5,1.0,0.0907877311110496,False,False,,0.6644603418452398
791,1776752455.682345,282,18,1.0,person,0.55,1.0,0.0914284959435463,False,False,,0.6661502958763214
793,1776752459.208006,255,9,1.0,person,0.55,1.0,0.2598926126956939,False,False,,0.7062731300081525
793,1776752459.208006,264,11,1.0,person,0.85,1.0,0.1105142831802368,True,True,WRITING,0.991637278880392
793,1776752459.208006,272,13,1.0,person,0.55,1.0,0.1648131757974624,False,False,,0.7044638090190434
793,1776752459.208006,280,14,1.0,person,0.55,1.0,0.5156918168067932,False,False,,0.5908075111252921
793,1776752459.208006,301,16,1.0,person,0.85,0.85,0.186513677239418,True,True,WRITING,0.96853688004471
793,1776752459.208006,310,3,1.0,person,0.55,1.0,0.3169761300086975,False,False,,0.6672708853369667
793,1776752459.208006,319,17,1.0,person,0.85,0.85,0.1620778143405914,True,True,WRITING,0.9768642655440738
793,1776752459.208006,287,15,1.0,person,0.55,0.5,1.0,False,False,,0.7501859907025382
793,1776752459.208006,270,12,1.0,person,0.8909408060908585,1.0,0.1516561210155487,False,False,,0.8819988589911234
793,1776752459.208006,249,8,1.0,person,0.5,1.0,0.0935060605406761,False,False,,0.6583088998283658
795,1776752462.520179,255,9,1.0,person,0.55,1.0,0.2819897532463074,False,False,,0.6991789064237048
795,1776752462.520179,264,11,1.0,person,0.85,1.0,0.1148993521928787,True,True,WRITING,0.9922465745891844
795,1776752462.520179,272,13,1.0,person,0.55,1.0,0.2442201673984527,False,False,,0.7016226173866361
795,1776752462.520179,280,14,1.0,person,0.55,1.0,0.509337842464447,False,False,,0.58936295963469
795,1776752462.520179,301,16,1.0,person,0.9046559756202468,0.85,0.1966377347707748,True,True,WRITING,0.9701784636293138
795,1776752462.520179,310,3,1.0,person,0.55,1.0,0.4002735614776611,False,False,,0.6544467579750788
795,1776752462.520179,319,17,1.0,person,0.85,0.85,0.0792131572961807,True,True,WRITING,0.9775396386782328
795,1776752462.520179,287,15,1.0,person,0.55,1.0,0.7951288819313049,False,False,,0.7024145367032005
795,1776752462.520179,270,12,1.0,person,0.9050751416338922,1.0,0.0591984800994396,False,False,,0.8897031375340053
795,1776752462.520179,249,8,1.0,person,0.5,0.5,0.1354615092277526,False,False,,0.6378632251705442
797,1776752465.902272,255,9,1.0,person,0.55,1.0,0.1477785855531692,False,False,,0.7013372594401949
797,1776752465.902272,264,11,1.0,person,0.85,1.0,0.1655027568340301,True,True,WRITING,0.992352279878798
797,1776752465.902272,272,13,1.0,person,0.55,1.0,0.1369029581546783,False,False,,0.7038612848236446
797,1776752465.902272,280,14,1.0,person,0.55,1.0,0.4747183322906494,False,False,,0.5896038466975803
797,1776752465.902272,301,16,1.0,person,0.85,0.85,0.1329116821289062,True,True,WRITING,0.972612127661705
797,1776752465.902272,310,3,1.0,person,0.55,1.0,0.6690946817398071,False,False,,0.6416519481511344
797,1776752465.902272,319,17,1.0,person,0.85,0.85,0.1248258352279663,True,True,WRITING,0.97781511928354
797,1776752465.902272,287,15,1.0,person,0.55,1.0,0.755416750907898,False,False,,0.6593454636562438
797,1776752465.902272,270,12,1.0,person,0.9293230335408784,1.0,0.0965001657605171,False,False,,0.8930227536530722
797,1776752465.902272,249,8,1.0,person,0.5,1.0,0.1377273648977279,False,False,,0.6543197688602266
799,1776752469.0574005,255,9,1.0,person,0.55,1.0,0.1691755950450897,False,False,,0.7037435528777894
799,1776752469.0574005,264,11,1.0,person,0.85,1.0,0.108457826077938,True,True,WRITING,0.992507300916172
799,1776752469.0574005,272,13,1.0,person,0.55,1.0,0.1718309074640274,False,False,,0.702431076339313
799,1776752469.0574005,280,14,1.0,person,0.55,1.0,0.3842811584472656,False,False,,0.595753494188899
799,1776752469.0574005,301,16,1.0,person,0.85,0.85,0.1896276175975799,True,True,WRITING,0.9743334516173316
799,1776752469.0574005,310,3,1.0,person,0.55,1.0,0.5245503187179565,False,False,,0.6256858560301009
799,1776752469.0574005,319,17,1.0,person,0.85,0.85,0.2212735414505005,True,True,WRITING,0.9774817249604631
799,1776752469.0574005,287,15,1.0,person,0.55,1.0,0.55775386095047,False,False,,0.6203673578443981
799,1776752469.0574005,270,12,1.0,person,0.9108133726489048,1.0,0.1018525958061218,False,False,,0.8960035074324835
799,1776752469.0574005,249,8,1.0,person,0.5,1.0,0.0919414833188057,False,False,,0.6743686561073575
799,1776752469.0574005,282,18,1.0,person,0.55,1.0,0.3065236508846283,False,False,,0.6622964729865392
801,1776752472.3966715,255,9,1.0,person,0.55,1.0,0.1496933698654174,False,False,,0.7023419425601051
801,1776752472.3966715,264,11,1.0,person,0.85,1.0,0.183707520365715,True,True,WRITING,0.9925399131718136
801,1776752472.3966715,272,13,1.0,person,0.8133754880418067,1.0,0.2112883776426315,False,False,,0.7219634865011487
801,1776752472.3966715,280,14,1.0,person,0.55,1.0,0.3252381980419159,False,False,,0.6026524312439419
801,1776752472.3966715,301,16,1.0,person,0.85,0.85,0.1474164426326751,True,True,WRITING,0.9755177143074216
801,1776752472.3966715,310,3,1.0,person,0.55,1.0,0.6013338565826416,False,False,,0.6146988789240518
801,1776752472.3966715,319,17,1.0,person,0.85,0.85,0.1232965365052223,True,True,WRITING,0.9776148760602588
801,1776752472.3966715,287,15,1.0,person,0.55,1.0,0.6000831723213196,False,False,,0.6087277566818964
801,1776752472.3966715,270,12,1.0,person,0.8853131180508642,1.0,0.1628907620906829,False,False,,0.8949757601533617
801,1776752472.3966715,282,18,1.0,person,0.55,1.0,0.1220908313989639,False,False,,0.6771472525028956
803,1776752475.396261,255,9,1.0,person,0.55,1.0,0.1067055463790893,False,False,,0.7058055273124149
803,1776752475.396261,264,11,1.0,person,0.85,1.0,0.0977052003145217,True,True,WRITING,0.9929767102003098
803,1776752475.396261,272,13,1.0,person,0.55,1.0,0.1085634008049964,False,False,,0.732445450765746
803,1776752475.396261,280,14,1.0,person,0.55,1.0,0.3125686347484588,False,False,,0.6087480871450334
803,1776752475.396261,301,16,1.0,person,0.85,0.85,0.1835539638996124,True,True,WRITING,0.9761830369631448
803,1776752475.396261,310,3,1.0,person,0.55,1.0,0.2352716475725174,False,False,,0.6192362182197116
803,1776752475.396261,319,17,1.0,person,0.85,0.85,0.0966618731617927,True,True,WRITING,0.9779047093221118
803,1776752475.396261,287,15,1.0,person,0.55,1.0,0.3985540270805359,False,False,,0.604322582710357
803,1776752475.396261,270,12,1.0,person,0.8364147911916938,1.0,0.0675694122910499,False,False,,0.8966598106282099
803,1776752475.396261,282,18,1.0,person,0.55,1.0,0.3636413216590881,False,False,,0.6773140551078886
803,1776752475.396261,249,8,1.0,person,0.55,1.0,0.154879480600357,False,False,,0.6909358572392237
805,1776752478.7185783,255,9,1.0,person,0.55,1.0,0.1001213416457176,False,False,,0.7122819821039835
805,1776752478.7185783,264,11,1.0,person,0.85,1.0,0.1971661150455474,True,True,WRITING,0.9927813609441122
805,1776752478.7185783,272,13,1.0,person,0.55,1.0,0.3648205697536468,False,False,,0.7152091654993238
805,1776752478.7185783,280,14,1.0,person,0.55,1.0,0.2709876894950866,False,False,,0.6191221218733561
805,1776752478.7185783,301,16,1.0,person,0.935076872280052,0.85,0.1493699848651886,True,True,WRITING,0.9767873727139972
805,1776752478.7185783,310,3,1.0,person,0.55,1.0,0.1100838556885719,False,False,,0.6390769982621783
805,1776752478.7185783,319,17,1.0,person,0.85,0.85,0.1657285988330841,True,True,WRITING,0.978098464154062
805,1776752478.7185783,287,15,1.0,person,0.55,1.0,0.2928295433521271,False,False,,0.6091389601287388
805,1776752478.7185783,270,12,1.0,person,0.8651962760096645,1.0,0.0845275968313217,False,False,,0.8968729256164459
805,1776752478.7185783,282,18,1.0,person,0.55,1.0,0.2353511750698089,False,False,,0.6802845519213448
807,1776752481.7464309,255,9,1.0,person,0.55,1.0,0.1109753847122192,False,False,,0.7136701991160711
807,1776752481.7464309,264,11,1.0,person,0.85,1.0,0.2392399609088897,True,True,WRITING,0.9920400792644136
807,1776752481.7464309,272,13,1.0,person,0.55,1.0,0.3899831175804138,False,False,,0.6975436189344951
807,1776752481.7464309,280,14,1.0,person,0.55,1.0,0.1841897219419479,False,False,,0.6366894443829855
807,1776752481.7464309,301,16,1.0,person,0.85,0.85,0.2433083355426788,True,True,WRITING,0.9759859974895204
807,1776752481.7464309,310,3,1.0,person,0.55,1.0,1.0,False,False,,0.6241648933717182
807,1776752481.7464309,319,17,1.0,person,0.85,0.85,0.1366279870271682,True,True,WRITING,0.9780429282358716
807,1776752481.7464309,287,15,1.0,person,0.55,1.0,0.2220159024000167,False,False,,0.5996540140537988
807,1776752481.7464309,270,12,1.0,person,0.8760072187347197,1.0,0.197754830121994,False,False,,0.8947767303103492
807,1776752481.7464309,282,18,1.0,person,0.55,1.0,0.173423945903778,False,False,,0.6883795601981028
809,1776752484.759794,255,9,1.0,person,0.55,1.0,0.1374314725399017,False,False,,0.7182494714146568
809,1776752484.759794,264,11,1.0,person,0.85,1.0,0.1614893972873687,True,True,WRITING,0.9918135489736284
809,1776752484.759794,272,13,1.0,person,0.55,1.0,0.419643223285675,False,False,,0.6812439823434465
809,1776752484.759794,280,14,1.0,person,0.55,1.0,0.1231441721320152,False,False,,0.6568226143008187
809,1776752484.759794,301,16,1.0,person,0.8870385138512689,0.85,0.0914978086948394,True,True,WRITING,0.9767404333466576
809,1776752484.759794,310,3,1.0,person,0.85,1.0,0.3236750364303589,True,True,WRITING,0.6826079026574181
809,1776752484.759794,319,17,1.0,person,0.85,0.85,0.1277750432491302,True,True,WRITING,0.9782175215936842
809,1776752484.759794,287,15,1.0,person,0.55,1.0,0.1391841024160385,False,False,,0.6334150751431783
809,1776752484.759794,270,12,1.0,person,0.8376887494462575,1.0,0.0584408938884735,False,False,,0.8953355678490228
809,1776752484.759794,282,18,1.0,person,0.55,1.0,0.1660452634096145,False,False,,0.6911985533578054
809,1776752484.759794,249,8,1.0,person,0.9388561831679187,1.0,0.1382191926240921,False,False,,0.7421807015226002
811,1776752488.036816,255,9,1.0,person,0.55,1.0,0.210237979888916,False,False,,0.7180231752849761
811,1776752488.036816,264,11,1.0,person,0.85,1.0,0.1342611610889434,True,True,WRITING,0.9918599192585263
811,1776752488.036816,272,13,1.0,person,0.55,1.0,0.3695574998855591,False,False,,0.6717656488929477
811,1776752488.036816,280,14,1.0,person,0.55,1.0,0.2213027477264404,False,False,,0.668617328008016
811,1776752488.036816,301,16,1.0,person,0.85,0.85,0.2039531469345092,True,True,WRITING,0.9765373468399048
811,1776752488.036816,310,3,1.0,person,0.85,1.0,0.2852082848548889,True,True,WRITING,0.7397560712837037
811,1776752488.036816,319,17,1.0,person,0.85,0.85,0.1125099435448646,True,True,WRITING,0.9782029674166726
811,1776752488.036816,287,15,1.0,person,0.55,1.0,0.1594568043947219,False,False,,0.651606449626741
811,1776752488.036816,270,12,1.0,person,0.9089768748833782,1.0,0.0878072530031204,False,False,,0.8966039773963747
811,1776752488.036816,282,18,1.0,person,0.55,1.0,0.1712581813335418,False,False,,0.6937925134386335
813,1776752491.3750107,255,9,1.0,person,0.55,1.0,0.1455921083688736,False,False,,0.7179303226016817
813,1776752491.3750107,264,11,1.0,person,0.85,1.0,0.0573328658938407,True,True,WRITING,0.9927396178245544
813,1776752491.3750107,272,13,1.0,person,0.55,1.0,0.1992745399475097,False,False,,0.6711701431444711
813,1776752491.3750107,280,14,1.0,person,0.55,1.0,0.1989329755306244,False,False,,0.6798538991383144
813,1776752491.3750107,301,16,1.0,person,0.85,0.85,0.1629828661680221,True,True,WRITING,0.976452437894685
813,1776752491.3750107,310,3,1.0,person,0.85,1.0,0.8375145792961121,True,True,WRITING,0.7907361460583551
813,1776752491.3750107,319,17,1.0,person,0.85,0.85,0.1320631206035614,True,True,WRITING,0.9782081870805652
813,1776752491.3750107,287,15,1.0,person,0.55,1.0,0.163816213607788,False,False,,0.6678855575266338
813,1776752491.3750107,270,12,1.0,person,0.90737847354168,1.0,0.139083132147789,False,False,,0.8946335670493898
813,1776752491.3750107,249,8,1.0,person,0.5,1.0,0.1289604157209396,False,False,,0.7216867747760954
815,1776752494.4579246,255,9,1.0,person,0.55,1.0,0.0871451795101165,False,False,,0.7223348667224249
815,1776752494.4579246,264,11,1.0,person,0.85,1.0,0.0992092713713646,True,True,WRITING,0.9930022209882736
815,1776752494.4579246,272,13,1.0,person,0.55,1.0,0.1324673593044281,False,False,,0.6763234024956114
815,1776752494.4579246,280,14,1.0,person,0.55,1.0,0.1413938105106353,False,False,,0.6910292215290523
815,1776752494.4579246,301,16,1.0,person,0.85,0.85,0.1277714520692825,True,True,WRITING,0.9768814054273424
815,1776752494.4579246,310,3,1.0,person,0.85,1.0,1.0,True,True,WRITING,0.8358011708373114
815,1776752494.4579246,319,17,1.0,person,0.9333240652983534,1.0,0.0780224427580833,True,True,WRITING,0.9815125103507724
815,1776752494.4579246,287,15,1.0,person,0.55,1.0,0.2126027345657348,False,False,,0.6793113538197108
815,1776752494.4579246,270,12,1.0,person,0.9200565964797418,1.0,0.1015550345182418,False,False,,0.8973689292158399
815,1776752494.4579246,249,8,1.0,person,0.5,0.5,0.076569452881813,False,False,,0.6976780465670994
817,1776752497.6483295,255,9,1.0,person,0.55,1.0,0.2253400981426239,False,False,,0.7165791541337967
817,1776752497.6483295,264,11,1.0,person,0.85,1.0,0.2277233153581619,True,True,WRITING,0.9924571216106416
817,1776752497.6483295,272,13,1.0,person,0.55,1.0,0.1452992111444473,False,False,,0.6721548501934325
817,1776752497.6483295,280,14,1.0,person,0.55,1.0,0.1475097239017486,False,False,,0.6989532687834331
817,1776752497.6483295,301,16,1.0,person,0.85,0.85,0.2533418834209442,True,True,WRITING,0.9760763822566894
817,1776752497.6483295,310,3,1.0,person,0.55,1.0,0.7238911390304565,False,False,,0.8139019099019822
817,1776752497.6483295,319,17,1.0,person,0.85,0.85,0.1731400042772293,True,True,WRITING,0.9809104260944184
817,1776752497.6483295,287,15,1.0,person,0.55,1.0,0.3026925921440124,False,False,,0.6833626095737729
817,1776752497.6483295,270,12,1.0,person,0.9447564381663248,1.0,0.1958028525114059,False,False,,0.8984776458569934
817,1776752497.6483295,249,8,1.0,person,0.5,0.5,0.1022664085030555,False,False,,0.6737518644049055
817,1776752497.6483295,282,18,1.0,person,0.55,1.0,0.1733986437320709,False,False,,0.6926056245962778
819,1776752500.9606712,255,9,1.0,person,0.55,1.0,0.1703851073980331,False,False,,0.713619107291812
819,1776752500.9606712,264,11,1.0,person,0.85,1.0,0.130420371890068,True,True,WRITING,0.9924419224262238
819,1776752500.9606712,272,13,1.0,person,0.55,1.0,0.1855742633342743,False,False,,0.6730260323910485
819,1776752500.9606712,280,14,1.0,person,0.55,1.0,0.2617529332637787,False,False,,0.6980527909029098
819,1776752500.9606712,301,16,1.0,person,0.893112224946949,0.85,0.1897735297679901,True,True,WRITING,0.9759932075228008
819,1776752500.9606712,310,3,1.0,person,0.55,1.0,0.4412980079650879,False,False,,0.788352442355383
819,1776752500.9606712,319,17,1.0,person,0.85,0.85,0.1255148500204086,True,True,WRITING,0.9806397635312308
819,1776752500.9606712,287,15,1.0,person,0.55,1.0,0.257582277059555,False,False,,0.6865832046383903
819,1776752500.9606712,270,12,1.0,person,0.9538295491253256,1.0,0.1150780096650123,False,False,,0.9045499180044446
819,1776752500.9606712,249,8,1.0,person,0.5,0.5,0.1129276901483535,False,False,,0.6628553711232685
821,1776752503.9797006,255,9,1.0,person,0.55,1.0,0.0893145948648452,False,False,,0.7161788812705449
821,1776752503.9797006,264,11,1.0,person,0.85,1.0,0.1189281344413757,True,True,WRITING,0.9928971897988093
821,1776752503.9797006,272,13,1.0,person,0.55,1.0,0.1535654366016388,False,False,,0.6837194938035238
821,1776752503.9797006,280,14,1.0,person,0.55,1.0,0.3108078837394714,False,False,,0.6924519787232081
821,1776752503.9797006,301,16,1.0,person,0.9549157470949284,0.85,0.2748143672943115,True,True,WRITING,0.9750829828636988
821,1776752503.9797006,310,3,1.0,person,0.55,1.0,1.0,False,False,,0.7562937990540549
821,1776752503.9797006,319,17,1.0,person,0.85,0.85,0.1396790444850921,True,True,WRITING,0.9805149038632712
821,1776752503.9797006,287,15,1.0,person,0.55,1.0,0.2674359083175659,False,False,,0.6854548929702667
821,1776752503.9797006,270,12,1.0,person,0.8909289887667549,1.0,0.0443957895040512,False,False,,0.9090765714645386
821,1776752503.9797006,249,8,1.0,person,0.5,0.5,0.0749602913856506,False,False,,0.6437331856716247
823,1776752507.3585167,255,9,1.0,person,0.55,1.0,0.1518883258104324,False,False,,0.7148257288194838
823,1776752507.3585167,264,11,1.0,person,0.85,1.0,0.1508110463619232,True,True,WRITING,0.9931904524564744
823,1776752507.3585167,272,13,1.0,person,0.55,1.0,0.2620421946048736,False,False,,0.6868941265912283
823,1776752507.3585167,280,14,1.0,person,0.55,1.0,0.2205846011638641,False,False,,0.6905757295233862
823,1776752507.3585167,301,16,1.0,person,0.9746358677608497,0.75,0.5600740313529968,False,False,,0.9314260267951648
823,1776752507.3585167,310,3,1.0,person,0.55,1.0,0.5322088003158569,False,False,,0.7372323598180497
823,1776752507.3585167,319,17,1.0,person,0.85,0.85,0.1726745516061782,True,True,WRITING,0.9799956537428356
823,1776752507.3585167,287,15,1.0,person,0.55,1.0,0.1839710175991058,False,False,,0.6877467412324179
823,1776752507.3585167,270,12,1.0,person,0.948317405823052,1.0,0.1077515631914138,False,False,,0.9166665616489592
823,1776752507.3585167,249,8,1.0,person,0.5,0.5,0.1280495971441269,False,False,,0.6212503612041473
823,1776752507.3585167,282,18,1.0,person,0.55,1.0,0.2089702636003494,False,False,,0.6955832044283549
825,1776752510.6812794,255,9,1.0,person,0.55,1.0,0.1760620921850204,False,False,,0.7128117084503174
825,1776752510.6812794,264,11,1.0,person,0.85,1.0,0.1416988968849182,True,True,WRITING,0.9932293345530828
825,1776752510.6812794,272,13,1.0,person,0.55,0.75,0.3668253719806671,False,False,,0.670821407011577
825,1776752510.6812794,280,14,1.0,person,0.55,1.0,0.2821490466594696,False,False,,0.6830243333464576
825,1776752510.6812794,301,16,1.0,person,0.9879875145426796,0.75,0.3948176503181457,False,False,,0.8984530787283557
825,1776752510.6812794,310,3,1.0,person,0.55,1.0,0.5530060529708862,False,False,,0.6889697587206248
825,1776752510.6812794,319,17,1.0,person,0.85,0.85,0.1529548317193985,True,True,WRITING,0.9796305738744282
825,1776752510.6812794,287,15,1.0,person,0.55,1.0,0.4628401696681976,False,False,,0.6688995148454393
825,1776752510.6812794,270,12,1.0,person,0.9126951397286472,1.0,0.0796982422471046,False,False,,0.9196873619442892
825,1776752510.6812794,249,8,1.0,person,0.5,0.5,0.0654051750898361,False,False,,0.6049140109902337
827,1776752513.765367,255,9,1.0,person,0.55,1.0,0.0862470269203186,False,False,,0.7190494920526233
827,1776752513.765367,264,11,1.0,person,0.85,1.0,0.1690644174814224,True,True,WRITING,0.9929311488355907
827,1776752513.765367,272,13,1.0,person,0.55,1.0,0.3694615960121155,False,False,,0.6662832519837788
827,1776752513.765367,280,14,1.0,person,0.55,1.0,1.0,False,False,,0.6645112391029085
827,1776752513.765367,301,16,1.0,person,0.9864092308480028,0.75,0.3390710949897766,False,False,,0.8720780760394868
827,1776752513.765367,310,3,1.0,person,0.55,1.0,0.2000852525234222,False,False,,0.6654309542406173
827,1776752513.765367,319,17,1.0,person,0.85,0.85,0.1922001838684082,True,True,WRITING,0.9788989197640192
827,1776752513.765367,287,15,1.0,person,0.55,1.0,0.4124042987823486,False,False,,0.6555351267258326
827,1776752513.765367,270,12,1.0,person,0.8942333473587638,1.0,0.1518170833587646,False,False,,0.9143095498993284
827,1776752513.765367,249,8,1.0,person,0.5,0.5,0.059665709733963,False,False,,0.5762538306769871
827,1776752513.765367,282,18,1.0,person,0.55,1.0,0.1038506031036377,False,False,,0.6998347100757417
829,1776752517.1529815,255,9,1.0,person,0.55,1.0,0.142240971326828,False,False,,0.7191168885855448
829,1776752517.1529815,264,11,1.0,person,0.85,1.0,0.1849770843982696,True,True,WRITING,0.9922463312035514
829,1776752517.1529815,272,13,1.0,person,0.55,1.0,0.154508039355278,False,False,,0.6712096539281663
829,1776752517.1529815,280,14,1.0,person,0.55,1.0,0.2520023584365845,False,False,,0.6632193125429607
829,1776752517.1529815,301,16,1.0,person,0.9881528176491976,0.75,0.3969519436359405,False,False,,0.8441317302919865
829,1776752517.1529815,310,3,1.0,person,0.55,1.0,0.2790824472904205,False,False,,0.642059785695303
829,1776752517.1529815,319,17,1.0,person,0.85,0.85,0.1762858778238296,True,True,WRITING,0.9784171460639862
829,1776752517.1529815,287,15,1.0,person,0.55,1.0,0.1587657630443573,False,False,,0.6604090389751253
829,1776752517.1529815,270,12,1.0,person,0.9313408949545984,1.0,0.1274747848510742,False,False,,0.915561521337146
829,1776752517.1529815,249,8,1.0,person,0.5,0.5,0.1228696852922439,False,False,,0.5628128328493663
829,1776752517.1529815,282,18,1.0,person,0.55,1.0,0.1297740340232849,False,False,,0.7091725738275619
831,1776752520.496024,255,9,1.0,person,0.55,1.0,0.0933493822813034,False,False,,0.7207578541267484
831,1776752520.496024,264,11,1.0,person,0.85,1.0,0.1883361637592315,True,True,WRITING,0.991759058975038
831,1776752520.496024,272,13,1.0,person,0.55,0.75,0.2474377453327179,False,False,,0.6553187980538323
831,1776752520.496024,280,14,1.0,person,0.55,1.0,1.0,False,False,,0.644002950759161
831,1776752520.496024,301,16,1.0,person,0.9917978682077228,0.75,0.4498140811920166,False,False,,0.8154172807746388
831,1776752520.496024,310,3,1.0,person,0.55,1.0,0.15187469124794,False,False,,0.6312584468296595
831,1776752520.496024,319,17,1.0,person,0.85,0.85,0.2010528594255447,True,True,WRITING,0.9764908729564576
831,1776752520.496024,287,15,1.0,person,0.55,1.0,0.179230123758316,False,False,,0.6652885121958596
831,1776752520.496024,270,12,1.0,person,0.8772041712468284,1.0,0.1006297245621681,False,False,,0.9123688517581848
831,1776752520.496024,249,8,1.0,person,0.5,0.5,0.1305733919143676,False,False,,0.5598323657399132
831,1776752520.496024,282,18,1.0,person,0.55,1.0,0.0972082838416099,False,False,,0.7159023930629095
833,1776752523.7845063,255,9,1.0,person,0.55,1.0,0.1254930049180984,False,False,,0.7242338863157091
833,1776752523.7845063,264,11,1.0,person,0.85,1.0,0.1838438808917999,True,True,WRITING,0.9918212471973328
833,1776752523.7845063,272,13,1.0,person,0.55,0.75,0.228203684091568,False,False,,0.6425171657687142
833,1776752523.7845063,280,14,1.0,person,0.55,1.0,0.216270163655281,False,False,,0.6455843000184922
833,1776752523.7845063,301,16,1.0,person,0.9997402389370844,1.0,0.3651042282581329,False,False,,0.8087895111927464
833,1776752523.7845063,310,3,1.0,person,0.55,1.0,0.4124267101287842,False,False,,0.6326792342322213
833,1776752523.7845063,319,17,1.0,person,0.85,0.85,0.1208113878965377,True,True,WRITING,0.97689622427736
833,1776752523.7845063,287,15,1.0,person,0.55,1.0,0.3173244893550873,False,False,,0.6633767755258652
833,1776752523.7845063,270,12,1.0,person,0.8539320247346489,1.0,0.1457304060459137,False,False,,0.9062914479346502
833,1776752523.7845063,249,8,1.0,person,0.5,0.5,0.2767044901847839,False,False,,0.5481011917193731
833,1776752523.7845063,282,18,1.0,person,0.55,1.0,0.1664701998233795,False,False,,0.7155875854548954
835,1776752527.042744,255,9,1.0,person,0.55,1.0,0.17107854783535,False,False,,0.7226252797104064
835,1776752527.042744,264,11,1.0,person,0.85,1.0,0.2312489002943039,True,True,WRITING,0.9911147696631296
835,1776752527.042744,272,13,1.0,person,0.55,0.75,0.2927843034267425,False,False,,0.6278485201653979
835,1776752527.042744,280,14,1.0,person,0.55,1.0,0.1932435929775238,False,False,,0.652292268191065
835,1776752527.042744,301,16,1.0,person,0.9697781226822284,1.0,0.4267231523990631,False,False,,0.7967407083930605
835,1776752527.042744,310,3,1.0,person,0.55,1.0,0.3363291621208191,False,False,,0.6370789790437335
835,1776752527.042744,319,17,1.0,person,0.85,0.85,0.1091262251138687,True,True,WRITING,0.977197710956846
835,1776752527.042744,287,15,1.0,person,0.55,1.0,0.1672131270170211,False,False,,0.6702532704387392
835,1776752527.042744,270,12,1.0,person,0.905728843925436,1.0,0.0836167857050895,False,False,,0.9063430698145004
835,1776752527.042744,249,8,1.0,person,0.5,0.5,0.1414916664361953,False,False,,0.5465194692923908
835,1776752527.042744,282,18,1.0,person,0.55,1.0,0.2372191697359085,False,False,,0.7103122380517778
837,1776752530.2400384,255,9,1.0,person,0.55,1.0,0.1816347241401672,False,False,,0.7179999223777225
837,1776752530.2400384,264,11,1.0,person,0.85,1.0,0.153960645198822,True,True,WRITING,0.991071330649512
837,1776752530.2400384,272,13,1.0,person,0.55,0.5,0.3874209225177765,False,False,,0.5948596107108252
837,1776752530.2400384,280,14,1.0,person,0.55,1.0,0.3229658007621765,False,False,,0.6514274236701784
837,1776752530.2400384,301,16,1.0,person,0.9622654213773256,1.0,0.3118108808994293,False,False,,0.7939507548735959
